Building,Horizon_h,datetime,Model,actual_kwh,pred_kwh,abs_error_kwh,week_start,week_end,week_variance_kwh2
U05,3,2024-01-07 01:00:00,Persistence_1h,157.00000000002402,130.00000000009928,26.99999999992474,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 02:00:00,Persistence_1h,147.4999999999857,134.0000000000092,13.499999999976495,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 03:00:00,Persistence_1h,179.5000000000008,139.4999999998836,40.00000000011718,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 04:00:00,Persistence_1h,164.5000000001273,157.00000000002402,7.5000000001032845,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 05:00:00,Persistence_1h,165.2499999998911,147.4999999999857,17.749999999905384,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 06:00:00,Persistence_1h,166.49999999997868,179.5000000000008,13.000000000022112,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 07:00:00,Persistence_1h,203.0000000000669,164.5000000001273,38.499999999939604,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 08:00:00,Persistence_1h,187.0000000000073,165.2499999998911,21.750000000116216,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 09:00:00,Persistence_1h,175.9999999998989,166.49999999997868,9.49999999992022,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 10:00:00,Persistence_1h,159.5000000000164,203.0000000000669,43.500000000050505,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 11:00:00,Persistence_1h,158.5000000000445,187.0000000000073,28.499999999962796,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 12:00:00,Persistence_1h,149.0000000000257,175.9999999998989,26.99999999987321,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 13:00:00,Persistence_1h,143.5000000000208,159.5000000000164,15.999999999995595,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 14:00:00,Persistence_1h,164.4166666666593,158.5000000000445,5.916666666614788,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 15:00:00,Persistence_1h,192.0000000000259,149.0000000000257,43.0000000000002,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 16:00:00,Persistence_1h,144.6666666666622,143.5000000000208,1.1666666666413903,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 17:00:00,Persistence_1h,119.6666666666201,164.4166666666593,44.75000000003919,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 18:00:00,Persistence_1h,124.6666666666262,192.0000000000259,67.3333333333997,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 19:00:00,Persistence_1h,135.66666666665918,144.6666666666622,9.000000000003013,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 20:00:00,Persistence_1h,135.00000000008862,119.6666666666201,15.333333333468516,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 21:00:00,Persistence_1h,131.9999999999872,124.6666666666262,7.333333333361011,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 22:00:00,Persistence_1h,130.6666666665945,135.66666666665918,5.000000000064688,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-07 23:00:00,Persistence_1h,140.333333333344,135.00000000008862,5.333333333255382,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 00:00:00,Persistence_1h,140.3333333333023,131.9999999999872,8.333333333315096,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 01:00:00,Persistence_1h,154.3333333334144,130.6666666665945,23.666666666819907,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 02:00:00,Persistence_1h,190.6666666666687,140.333333333344,50.3333333333247,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 03:00:00,Persistence_1h,257.91666666666566,140.3333333333023,117.58333333336336,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 04:00:00,Persistence_1h,245.4166666666353,154.3333333334144,91.0833333332209,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 05:00:00,Persistence_1h,260.0000000000397,190.6666666666687,69.33333333337097,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 06:00:00,Persistence_1h,240.33333333337032,257.91666666666566,17.583333333295343,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 07:00:00,Persistence_1h,227.333333333255,245.4166666666353,18.083333333380295,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 08:00:00,Persistence_1h,223.0000000000167,260.0000000000397,37.000000000022965,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 09:00:00,Persistence_1h,213.3333333333809,240.33333333337032,26.999999999989427,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 10:00:00,Persistence_1h,191.3333333333433,227.333333333255,35.99999999991172,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 11:00:00,Persistence_1h,169.3333333333875,223.0000000000167,53.666666666629226,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 12:00:00,Persistence_1h,173.6666666666257,213.3333333333809,39.66666666675519,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 13:00:00,Persistence_1h,179.6666666665629,191.3333333333433,11.6666666667804,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 14:00:00,Persistence_1h,168.33333333350788,169.3333333333875,0.9999999998796056,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 15:00:00,Persistence_1h,155.6666666665309,173.6666666666257,18.000000000094815,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 16:00:00,Persistence_1h,146.66666666670642,179.6666666665629,32.99999999985647,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 17:00:00,Persistence_1h,115.6666666667129,168.33333333350788,52.66666666679498,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 18:00:00,Persistence_1h,106.3333333332856,155.6666666665309,49.33333333324529,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 19:00:00,Persistence_1h,86.33333333329051,146.66666666670642,60.33333333341591,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 20:00:00,Persistence_1h,55.0000000000778,115.6666666667129,60.6666666666351,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 21:00:00,Persistence_1h,60.333333333272,106.3333333332856,46.00000000001359,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 22:00:00,Persistence_1h,71.3333333333059,86.33333333329051,14.99999999998461,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-08 23:00:00,Persistence_1h,77.6666666666443,55.0000000000778,22.666666666566506,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 00:00:00,Persistence_1h,76.0000000000573,60.333333333272,15.666666666785297,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 01:00:00,Persistence_1h,82.5000000000057,71.3333333333059,11.166666666699797,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 02:00:00,Persistence_1h,93.999999999963,77.6666666666443,16.33333333331869,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 03:00:00,Persistence_1h,102.75000000002251,76.0000000000573,26.749999999965212,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 04:00:00,Persistence_1h,124.7499999999561,82.5000000000057,42.249999999950404,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 05:00:00,Persistence_1h,174.0000000001638,93.999999999963,80.0000000002008,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 06:00:00,Persistence_1h,176.99999999983172,102.75000000002251,74.2499999998092,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 07:00:00,Persistence_1h,193.5000000000402,124.7499999999561,68.75000000008409,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 08:00:00,Persistence_1h,188.0000000000024,174.0000000001638,13.999999999838593,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 09:00:00,Persistence_1h,174.0000000000385,176.99999999983172,2.9999999997932036,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 10:00:00,Persistence_1h,162.0000000000381,193.5000000000402,31.500000000002075,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 11:00:00,Persistence_1h,149.166666666626,188.0000000000024,38.83333333337637,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 12:00:00,Persistence_1h,154.3333333332732,174.0000000000385,19.66666666676531,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 13:00:00,Persistence_1h,152.5000000000469,162.0000000000381,9.499999999991218,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 14:00:00,Persistence_1h,142.8999999999751,149.166666666626,6.266666666650906,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 15:00:00,Persistence_1h,136.0999999999146,154.3333333332732,18.233333333358615,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 16:00:00,Persistence_1h,115.9500000001356,152.5000000000469,36.54999999991129,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 17:00:00,Persistence_1h,85.00000000007279,142.8999999999751,57.89999999990232,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 18:00:00,Persistence_1h,74.2499999998944,136.0999999999146,61.85000000002019,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 19:00:00,Persistence_1h,66.7500000000078,115.9500000001356,49.2000000001278,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 20:00:00,Persistence_1h,43.0000000000561,85.00000000007279,42.00000000001669,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 21:00:00,Persistence_1h,46.4999999999129,74.2499999998944,27.749999999981497,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 22:00:00,Persistence_1h,53.9999999999443,66.7500000000078,12.750000000063501,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-09 23:00:00,Persistence_1h,54.500000000132296,43.0000000000561,11.500000000076199,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-10 00:00:00,Persistence_1h,59.9999999999951,46.4999999999129,13.500000000082196,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-10 01:00:00,Persistence_1h,64.4999999999189,53.9999999999443,10.499999999974598,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-10 02:00:00,Persistence_1h,67.9999999999987,54.500000000132296,13.49999999986641,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-10 03:00:00,Persistence_1h,82.66666666670899,59.9999999999951,22.666666666713894,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 04:00:00,Persistence_week,247.6666666667037,105.6666666667069,141.9999999999968,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 05:00:00,Persistence_week,329.3333333334001,156.6666666666512,172.6666666667489,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 06:00:00,Persistence_week,338.6666666666036,156.1666666666177,182.4999999999859,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 07:00:00,Persistence_week,351.9999999998875,161.66666666673902,190.3333333331485,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 08:00:00,Persistence_week,345.0000000001427,162.6666666666372,182.33333333350546,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 09:00:00,Persistence_week,330.9999999999062,158.3333333332923,172.6666666666139,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 10:00:00,Persistence_week,324.083333333351,155.8333333333328,168.2500000000182,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 11:00:00,Persistence_week,305.2500000000568,154.7500000001029,150.4999999999539,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 12:00:00,Persistence_week,293.33333333333303,157.2499999999088,136.08333333342424,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 13:00:00,Persistence_week,297.6666666667169,160.2500000000146,137.41666666670227,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 14:00:00,Persistence_week,285.3333333333152,163.638888888947,121.69444444436817,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 15:00:00,Persistence_week,264.16666666663417,165.7777777778228,98.38888888881138,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 16:00:00,Persistence_week,233.9999999999973,148.66666666662633,85.33333333337097,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 17:00:00,Persistence_week,172.3333333332934,106.1111111110525,66.22222222224092,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 18:00:00,Persistence_week,152.1666666666776,89.8888888888566,62.277777777821,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 19:00:00,Persistence_week,140.49999999997178,73.3333333334762,67.16666666649557,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 20:00:00,Persistence_week,134.3333333333269,61.3333333331764,73.0000000001505,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 21:00:00,Persistence_week,137.333333333415,55.6666666666849,81.6666666667301,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 22:00:00,Persistence_week,138.8333333334168,52.3333333333582,86.50000000005859,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-03 23:00:00,Persistence_week,145.4999999997941,54.6666666666979,90.83333333309622,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 00:00:00,Persistence_week,166.0000000000527,57.9999999999598,108.0000000000929,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 01:00:00,Persistence_week,162.0000000000763,60.666666666683895,101.33333333339242,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 02:00:00,Persistence_week,160.3333333332157,64.3333333332867,95.999999999929,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 03:00:00,Persistence_week,191.66666666674809,83.6666666666614,108.00000000008669,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 04:00:00,Persistence_week,246.9999999999391,102.1666666667036,144.8333333332355,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 05:00:00,Persistence_week,328.0000000000245,146.3333333334056,181.6666666666189,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 06:00:00,Persistence_week,335.9999999999923,152.6666666665406,183.33333333345172,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 07:00:00,Persistence_week,340.66666666672677,166.33333333342202,174.33333333330475,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 08:00:00,Persistence_week,340.333333333322,167.3333333333087,173.0000000000133,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 09:00:00,Persistence_week,330.9999999999657,167.3333333333557,163.66666666661,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 10:00:00,Persistence_week,307.9999999999758,160.9999999999685,147.00000000000728,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 11:00:00,Persistence_week,298.6666666666844,156.2499999999342,142.41666666675022,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 12:00:00,Persistence_week,276.9999999999679,154.2500000000402,122.7499999999277,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 13:00:00,Persistence_week,282.3333333333811,151.33333333334681,131.0000000000343,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 14:00:00,Persistence_week,271.6666666666096,150.3333333333678,121.33333333324182,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 15:00:00,Persistence_week,249.3333333333964,150.6666666666589,98.66666666673751,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 16:00:00,Persistence_week,225.7500000000041,143.6666666666166,82.08333333338749,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 17:00:00,Persistence_week,168.9999999999711,108.6666666667408,60.3333333332303,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 18:00:00,Persistence_week,145.250000000102,86.6666666665807,58.58333333352131,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 19:00:00,Persistence_week,126.49999999993699,68.0000000001328,58.49999999980419,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 20:00:00,Persistence_week,121.16666666666109,59.6666666665681,61.50000000009299,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 21:00:00,Persistence_week,131.6666666666393,54.0000000000944,77.66666666654488,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 22:00:00,Persistence_week,129.0000000000359,54.0833333332813,74.9166666667546,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-04 23:00:00,Persistence_week,141.0000000000479,58.3333333333646,82.66666666668328,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 00:00:00,Persistence_week,142.9166666666033,59.3333333333703,83.58333333323301,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 01:00:00,Persistence_week,146.41666666663062,59.3333333332353,87.08333333339532,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 02:00:00,Persistence_week,146.0000000000318,63.333333333370696,82.66666666666111,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 03:00:00,Persistence_week,171.333333333286,80.66666666669681,90.66666666658918,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 04:00:00,Persistence_week,229.333333333332,101.3333333332431,128.0000000000889,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 05:00:00,Persistence_week,305.0000000000121,133.5833333334477,171.4166666665644,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 06:00:00,Persistence_week,304.0000000000331,133.24999999990789,170.7500000001252,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 07:00:00,Persistence_week,315.3333333333137,143.1666666667217,172.166666666592,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 08:00:00,Persistence_week,296.83333333338703,129.9999999999528,166.83333333343424,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 09:00:00,Persistence_week,273.9999999999698,137.5833333333034,136.41666666666643,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 10:00:00,Persistence_week,259.499999999937,133.25000000009348,126.24999999984354,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 11:00:00,Persistence_week,257.50000000008913,132.8333333332247,124.66666666686444,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 12:00:00,Persistence_week,241.9999999998845,131.000000000089,110.9999999997955,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 13:00:00,Persistence_week,258.00000000001774,128.16666666663758,129.83333333338015,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 14:00:00,Persistence_week,275.0000000000403,125.16666666663839,149.83333333340192,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 15:00:00,Persistence_week,239.0000000000265,116.8333333333642,122.1666666666623,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 16:00:00,Persistence_week,185.9999999999706,109.5000000000609,76.49999999990972,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 17:00:00,Persistence_week,121.0000000000857,74.99999999998951,46.00000000009619,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 18:00:00,Persistence_week,119.4999999999719,63.9999999999796,55.499999999992305,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 19:00:00,Persistence_week,105.50000000013159,54.333333333318,51.16666666681359,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 20:00:00,Persistence_week,105.9999999998027,49.4166666666293,56.5833333331734,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 21:00:00,Persistence_week,114.4999999999702,45.2500000000704,69.2499999998998,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 22:00:00,Persistence_week,128.0000000001351,42.49999999994,85.50000000019509,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
U05,3,2024-01-05 23:00:00,Persistence_week,135.2499999999841,46.499999999969695,88.75000000001441,2024-01-03 04:00:00,2024-01-10 03:00:00,5501.443
